date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-15 22:42:49,crazeclown,Zaddy_nomso,5,5,89,"You? You That brought me back to Twitter ... you are special to me brother most defhttps://twitter.com/Zaddy_nomso/status/1217577566300770304 …",,,,1217577908396490753,https://twitter.com/crazeclown/status/1217577908396490753
2020-01-15 22:28:00,crazeclown,uglymelvin,6,2,41,"Please how do they block on twitter? https://twitter.com/uglymelvin/status/1217573861375598592 …",,,,1217574181551951872,https://twitter.com/crazeclown/status/1217574181551951872
2020-01-15 22:27:20,crazeclown,crazeclown,15,17,97,"How do they do it? Like mix each other’s name or what? I’ve not gotten married before and have been to 6 weddings in my lifetime https://twitter.com/crazeclown/status/1217573322160005120 …",,,,1217574010139086848,https://twitter.com/crazeclown/status/1217574010139086848
2020-01-15 22:24:36,crazeclown,,54,50,694,"My wedding is this year and I don’t have a hashtag yet",,,,1217573322160005120,https://twitter.com/crazeclown/status/1217573322160005120
2020-01-15 22:15:32,crazeclown,,39,145,627,"Ladies Valentine is one month away ... guys am I speaking on your behalf?pic.twitter.com/YFzZdCJCDf",,,,1217571042308378624,https://twitter.com/crazeclown/status/1217571042308378624
2020-01-15 22:13:09,crazeclown,izzlaxx,2,5,59,"No go kill yourself trying to steal person wife shahttps://twitter.com/Brezzking_/status/1217422850040258560 …",,,,1217570443005190144,https://twitter.com/crazeclown/status/1217570443005190144
2020-01-15 22:11:25,crazeclown,FlyDammy,4,13,149,"I’m glad I have such impact on people ... will never stop sending all the love in the world your way brokeep grindinghttps://twitter.com/FlyDammy/status/1217132958093582341 …",,,,1217570006369697792,https://twitter.com/crazeclown/status/1217570006369697792
2020-01-15 22:11:24,crazeclown,,188,981,3610,"Don’t ask me what happened afterwards Local man is in Love pic.twitter.com/9n0rIWFkXk",,,,1217570003786117120,https://twitter.com/crazeclown/status/1217570003786117120
2020-01-15 15:04:20,crazeclown,MyTweetsTrashAF,0,2,31,"https://twitter.com/MyTweetsTrashAF/status/1216880276858638342 …",,,,1217462527279423489,https://twitter.com/crazeclown/status/1217462527279423489
2020-01-15 15:02:59,crazeclown,ChallengerNG,11,55,256,"He kept telling you to leave his office and you stood there doing what?? Who wouldn’t be pissed? We are humans not robots! I’m definitely going to register with this gym no caps! And I would let the CEO I saw this little promo video made of him and that’s why I decided to join.https://twitter.com/ChallengerNG/status/1217043375381188608 …",,,,1217462188748824576,https://twitter.com/crazeclown/status/1217462188748824576
2020-01-15 14:58:53,crazeclown,hay_whye,65,416,1921,"Are you guys not tired of this? Every content maker puts in so much effort in a bid to entertain you guys. Each one of them deserve to be appreciated and not otherwise peace and lovehttps://twitter.com/hay_whye/status/1217445304020193281 …",,,,1217461157482639361,https://twitter.com/crazeclown/status/1217461157482639361
2020-01-15 08:08:11,crazeclown,,14,53,366,"I really really LOVE it!! https://twitter.com/FlyDammy/status/1217132958093582341 …pic.twitter.com/MXoUvcErlk",,,,1217357801116393472,https://twitter.com/crazeclown/status/1217357801116393472
2020-01-14 08:34:08,crazeclown,davideastUK,14,23,135,"I’m really confused ... is that the nose on the forehead?https://twitter.com/davideastUK/status/1216112291286003715 …",,,,1217001944268582912,https://twitter.com/crazeclown/status/1217001944268582912
2020-01-14 08:25:54,crazeclown,iadorewomen_,55,11,143,"https://twitter.com/iadorewomen_/status/1215709261835259904 …",,,,1216999868729843713,https://twitter.com/crazeclown/status/1216999868729843713
2020-01-13 16:21:18,crazeclown,,79,510,1876,"When you think you are finally FREE pic.twitter.com/2uUIyhKjOb",,,,1216757119652966402,https://twitter.com/crazeclown/status/1216757119652966402
2020-01-12 12:10:06,crazeclown,,37,41,418,"I make sure I go to church every dec 31st night coz I know I won’t go for the rest of the year",,,,1216331515333922817,https://twitter.com/crazeclown/status/1216331515333922817
2020-01-12 12:09:28,crazeclown,,5,9,118,"Happy Sunday twitfam",,,,1216331355438702595,https://twitter.com/crazeclown/status/1216331355438702595
2020-01-12 11:47:23,crazeclown,,26,169,1544,"Holiday is over I’m gonna miss my nephew @NastyBlaq @Og_tegapic.twitter.com/KIED7hYtwg",,@NastyBlaq @Og_tegapic,,1216325798065512458,https://twitter.com/crazeclown/status/1216325798065512458
2020-01-11 15:02:01,crazeclown,chemicalbrodar,1,5,52,"https://twitter.com/chemicalbrodar/status/1215968063402713088 …",,,,1216012394654248960,https://twitter.com/crazeclown/status/1216012394654248960
2020-01-11 15:00:10,crazeclown,,35,37,399,"So The new lamba this year na ‘Oluwa wetin dey Sup’?",,,,1216011926553137153,https://twitter.com/crazeclown/status/1216011926553137153
2020-01-10 22:26:39,crazeclown,IamChiomaa,9,13,110,"With 4 all other things are possiblehttps://twitter.com/IamChiomaa/status/1215595235989970944 …",,,,1215761899608072192,https://twitter.com/crazeclown/status/1215761899608072192
